CellID,20-22_m,22-23_m,Cck,Pcp4,Pvalb,Sst,Vip,centroidX,centroidY
58249,0,0,0,3,0,0,0,2.281917e+04,1.394417e+04
58251,0,0,2,2,0,0,0,2.338959e+04,1.396436e+04
58254,0,0,0,1,0,0,0,2.302284e+04,1.395718e+04
58255,0,0,0,0,2,0,0,2.297902e+04,1.397020e+04
58263,0,0,0,1,0,0,0,2.322219e+04,1.397404e+04
58277,0,0,0,1,0,0,0,2.509486e+04,1.200585e+04
58281,1,0,0,1,0,0,0,2.506362e+04,1.203195e+04
58282,0,0,0,1,0,0,0,2.566021e+04,1.204197e+04
58289,0,0,0,0,0,0,0,2.458002e+04,1.204371e+04
58302,0,0,0,1,0,0,0,2.592348e+04,1.209274e+04
58304,0,0,0,1,0,0,0,2.596763e+04,1.209876e+04
58309,0,0,0,1,0,0,0,2.482312e+04,1.211865e+04
58339,0,0,0,2,0,0,0,2.423753e+04,1.220099e+04
58344,0,0,0,0,1,0,0,2.593458e+04,1.219917e+04
58351,0,0,1,0,0,0,0,2.399361e+04,1.215321e+04
58357,0,0,0,1,0,0,0,2.468916e+04,1.222326e+04
58360,0,0,0,0,1,0,0,2.430972e+04,1.222443e+04
58368,0,0,0,2,0,0,0,2.463402e+04,1.222686e+04
58378,0,0,0,0,0,0,0,2.497730e+04,1.227262e+04
58391,0,0,0,1,0,0,0,2.551227e+04,1.231324e+04
58395,0,0,0,1,0,0,0,2.402448e+04,1.229956e+04
58410,0,0,0,3,0,0,0,2.484198e+04,1.234708e+04
58425,0,0,0,1,0,0,0,2.575463e+04,1.237154e+04
58430,0,0,0,1,0,0,0,2.560467e+04,1.236925e+04
58476,0,0,1,0,0,0,0,2.415434e+04,1.247189e+04
58490,0,0,0,1,0,0,0,2.415883e+04,1.251340e+04
58492,0,0,0,1,0,0,0,2.493878e+04,1.252554e+04
58499,0,0,0,1,0,0,0,2.598170e+04,1.251949e+04
58506,0,0,0,1,0,0,0,2.507956e+04,1.256241e+04
58507,0,0,0,1,0,0,0,2.595910e+04,1.257232e+04
58530,0,0,0,1,0,0,0,2.579953e+04,1.260247e+04
58534,0,0,0,1,0,0,0,2.532712e+04,1.262420e+04
58539,0,0,0,2,0,0,0,2.491252e+04,1.262968e+04
58546,0,0,0,1,0,0,0,2.406373e+04,1.265667e+04
58574,0,0,0,0,0,0,0,2.420324e+04,1.272800e+04
58579,0,0,0,1,0,0,0,2.438674e+04,1.272097e+04
58580,1,0,0,1,0,0,0,2.584945e+04,1.272133e+04
58597,0,0,0,0,0,0,0,2.522012e+04,1.277793e+04
58604,0,0,0,1,0,0,0,2.554060e+04,1.279466e+04
58624,0,0,0,1,0,0,0,2.420657e+04,1.285718e+04
58635,0,0,0,3,0,0,0,2.522698e+04,1.286783e+04
58695,0,0,0,0,0,0,0,2.499898e+04,1.301613e+04
58720,0,0,0,1,0,0,0,2.505644e+04,1.309610e+04
58734,0,0,0,0,1,1,0,2.551894e+04,1.314780e+04
58737,0,0,1,0,0,0,0,2.596434e+04,1.314347e+04
58780,0,0,0,1,0,0,0,2.586640e+04,1.323964e+04
58781,0,0,0,0,2,0,0,2.594965e+04,1.325587e+04
58792,1,0,0,0,0,0,0,2.565672e+04,1.329395e+04
58818,1,0,0,1,0,0,0,2.414048e+04,1.336644e+04
58828,0,0,0,0,2,0,0,2.401348e+04,1.338841e+04
58842,0,0,0,1,0,0,0,2.429794e+04,1.342949e+04
58886,0,0,0,2,0,0,0,2.467998e+04,1.355722e+04
58891,0,0,0,0,0,0,0,2.569947e+04,1.354198e+04
58898,0,0,0,1,0,0,0,2.523661e+04,1.356598e+04
58920,0,0,0,1,0,0,0,2.416592e+04,1.363170e+04
58924,0,0,0,3,0,0,0,2.587389e+04,1.363756e+04
58926,1,0,0,1,0,0,0,2.489402e+04,1.364579e+04
58932,0,0,0,0,0,1,0,2.406957e+04,1.365949e+04
58937,0,0,0,0,1,0,0,2.403108e+04,1.367222e+04
58943,0,0,0,1,0,0,0,2.526284e+04,1.369630e+04
58946,0,0,0,0,0,1,0,2.505371e+04,1.369618e+04
58948,0,0,0,2,0,0,0,2.551127e+04,1.369121e+04
58967,0,0,0,2,0,0,0,2.530440e+04,1.373459e+04
59002,0,0,0,0,0,0,0,2.561713e+04,1.382674e+04
59005,0,0,0,1,0,0,0,2.491248e+04,1.383433e+04
59016,0,0,0,1,0,0,0,2.457951e+04,1.386757e+04
59043,0,0,0,2,0,0,0,2.484574e+04,1.392269e+04
59044,0,0,0,1,0,0,0,2.573888e+04,1.392938e+04
59071,0,0,0,2,0,0,0,2.450103e+04,1.397707e+04
59089,0,0,0,0,0,0,0,2.685530e+04,1.200623e+04
59093,1,0,0,1,0,0,0,2.610236e+04,1.200731e+04
59094,0,0,0,2,0,0,0,2.644771e+04,1.201235e+04
59099,0,0,0,2,0,0,0,2.631348e+04,1.202184e+04
59102,0,0,0,1,0,0,0,2.735136e+04,1.201771e+04
59103,0,0,0,1,0,0,0,2.626634e+04,1.203277e+04
59107,0,0,2,0,0,0,0,2.711619e+04,1.203162e+04
59109,0,0,0,0,0,0,0,2.729888e+04,1.204220e+04
59111,0,0,0,0,0,5,0,2.637434e+04,1.204216e+04
59112,0,0,0,1,0,0,0,2.773444e+04,1.204114e+04
59114,0,0,0,4,0,0,0,2.652663e+04,1.204758e+04
59120,0,0,0,2,0,0,0,2.719477e+04,1.204220e+04
59121,0,0,0,1,0,0,0,2.647033e+04,1.205266e+04
59122,0,0,0,0,0,0,0,2.661379e+04,1.205561e+04
59124,0,0,0,1,0,0,0,2.750211e+04,1.206469e+04
59126,0,0,1,1,0,0,0,2.718037e+04,1.207569e+04
59127,0,0,0,1,0,0,0,2.783985e+04,1.206786e+04
59128,0,0,0,1,0,0,0,2.643939e+04,1.208217e+04
59129,0,0,0,1,0,0,0,2.687738e+04,1.207468e+04
59130,0,0,0,3,0,0,0,2.603430e+04,1.206574e+04
59132,0,0,0,3,0,0,0,2.611940e+04,1.209182e+04
59134,0,0,1,1,0,0,0,2.631934e+04,1.207147e+04
59136,0,0,0,2,0,0,0,2.733916e+04,1.209715e+04
59138,0,0,0,3,0,0,0,2.618277e+04,1.208868e+04
59139,0,0,0,1,0,0,0,2.650337e+04,1.210477e+04
59141,0,0,0,1,0,0,0,2.788891e+04,1.208004e+04
59142,0,0,0,4,0,0,0,2.681907e+04,1.210138e+04
59143,0,0,0,0,0,0,1,2.714413e+04,1.210780e+04
59145,0,0,0,4,0,0,0,2.773168e+04,1.209760e+04
59146,0,0,0,1,0,0,0,2.626889e+04,1.210203e+04
59148,0,0,0,1,0,0,0,2.752972e+04,1.211605e+04
59150,0,0,0,2,0,0,0,2.634805e+04,1.212012e+04
59151,0,0,0,3,0,0,0,2.725803e+04,1.210867e+04
59154,0,0,0,2,0,0,0,2.669183e+04,1.213542e+04
59157,0,0,0,2,0,0,0,2.617312e+04,1.214069e+04
59158,0,0,2,0,0,0,0,2.789484e+04,1.215697e+04
59167,0,0,0,1,0,0,0,2.724920e+04,1.216819e+04
59169,0,0,0,2,0,0,0,2.769944e+04,1.218764e+04
59170,0,0,0,4,0,0,0,2.627017e+04,1.217283e+04
59171,0,0,0,1,0,0,0,2.667887e+04,1.217294e+04
59172,0,0,0,1,0,0,0,2.696708e+04,1.217660e+04
59173,0,0,0,3,0,0,0,2.747715e+04,1.218235e+04
59175,1,0,0,4,0,2,0,2.675678e+04,1.218347e+04
59176,0,0,0,3,0,0,0,2.620375e+04,1.219908e+04
59177,0,0,0,3,0,0,0,2.660943e+04,1.218676e+04
59178,0,0,0,0,0,0,0,2.706501e+04,1.219312e+04
59180,0,0,0,2,0,0,0,2.739920e+04,1.219654e+04
59181,0,0,0,2,0,0,0,2.667560e+04,1.222066e+04
59185,0,0,0,0,0,0,0,2.629083e+04,1.221397e+04
59186,0,0,0,1,0,0,0,2.649573e+04,1.220988e+04
59189,0,0,0,2,0,0,0,2.646429e+04,1.221290e+04
59190,0,0,0,2,0,0,0,2.790010e+04,1.222717e+04
59191,0,0,0,1,0,0,0,2.688358e+04,1.222914e+04
59192,0,0,0,2,0,0,0,2.725658e+04,1.223732e+04
59193,0,0,0,1,0,0,0,2.694778e+04,1.222847e+04
59195,0,0,0,1,0,0,0,2.747202e+04,1.225348e+04
59196,0,0,0,1,1,0,0,2.658419e+04,1.223584e+04
59198,0,0,0,1,0,0,0,2.704884e+04,1.224243e+04
59201,0,0,0,2,0,0,0,2.796718e+04,1.224989e+04
59202,0,0,0,1,0,0,0,2.717571e+04,1.225606e+04
59203,0,0,0,1,0,0,0,2.644278e+04,1.226422e+04
59204,0,0,0,2,0,0,0,2.760001e+04,1.225779e+04
59206,2,0,0,1,0,0,0,2.742091e+04,1.226986e+04
59209,0,0,0,2,0,0,0,2.737055e+04,1.227522e+04
59211,0,0,0,1,0,0,0,2.605245e+04,1.227126e+04
59213,0,0,0,1,0,0,0,2.702801e+04,1.228831e+04
59214,0,0,0,1,0,0,0,2.620622e+04,1.230109e+04
59215,0,0,0,3,0,0,0,2.654163e+04,1.227969e+04
59216,0,0,0,4,0,0,0,2.668313e+04,1.229170e+04
59220,0,0,0,3,0,0,0,2.675505e+04,1.229354e+04
59222,0,0,0,6,0,0,0,2.608724e+04,1.230775e+04
59226,0,0,0,1,0,0,0,2.770245e+04,1.230161e+04
59227,0,0,0,1,0,0,0,2.785102e+04,1.230166e+04
59228,0,0,0,1,0,0,0,2.686974e+04,1.230285e+04
59229,0,0,0,4,0,3,0,2.651796e+04,1.232752e+04
59230,0,0,0,1,0,0,0,2.778929e+04,1.229069e+04
59231,0,0,0,1,0,0,0,2.766563e+04,1.230591e+04
59232,0,0,0,1,0,0,0,2.682084e+04,1.230873e+04
59234,0,0,0,3,0,0,0,2.754747e+04,1.231297e+04
59235,0,0,2,0,0,0,0,2.696074e+04,1.232487e+04
59237,0,0,2,0,0,0,0,2.602681e+04,1.233308e+04
59238,0,0,0,1,0,0,0,2.794878e+04,1.233641e+04
59240,0,0,0,1,0,0,0,2.765187e+04,1.235153e+04
59242,0,0,0,1,0,0,0,2.598747e+04,1.235519e+04
59243,0,0,0,1,0,0,0,2.737805e+04,1.234878e+04
59244,0,0,0,2,0,0,0,2.662104e+04,1.235594e+04
59245,0,0,0,2,0,0,0,2.758937e+04,1.235858e+04
59246,0,0,0,1,0,0,0,2.680043e+04,1.236481e+04
59249,0,0,0,3,0,0,0,2.783112e+04,1.236901e+04
59252,0,0,0,0,0,0,0,2.605347e+04,1.237253e+04
59255,0,0,0,1,0,0,0,2.789883e+04,1.238077e+04
59256,0,0,0,2,0,0,0,2.622821e+04,1.239059e+04
59258,0,0,0,1,0,0,0,2.767486e+04,1.238608e+04
59259,0,0,1,1,0,0,0,2.704605e+04,1.239190e+04
59261,0,0,0,3,0,0,0,2.738844e+04,1.240181e+04
59263,0,0,0,2,0,0,0,2.695380e+04,1.239890e+04
59268,0,0,0,4,0,0,0,2.752545e+04,1.243106e+04
59270,0,0,0,3,0,0,0,2.760972e+04,1.240947e+04
59271,1,0,0,2,0,0,0,2.656723e+04,1.241350e+04
59272,0,0,0,1,0,0,0,2.644827e+04,1.242348e+04
59273,0,0,0,0,1,0,0,2.727925e+04,1.241283e+04
59274,1,0,0,2,0,0,0,2.677519e+04,1.242271e+04
59276,0,0,1,0,0,0,0,2.769190e+04,1.243183e+04
59278,0,0,0,0,1,0,0,2.616231e+04,1.242521e+04
59280,0,0,0,2,0,0,0,2.606745e+04,1.243473e+04
59281,0,0,0,3,0,0,0,2.718463e+04,1.244041e+04
59282,0,0,0,1,0,0,0,2.689262e+04,1.244450e+04
59284,0,0,0,3,0,0,0,2.666820e+04,1.244048e+04
59286,0,0,0,1,0,0,0,2.629333e+04,1.243042e+04
59287,1,0,0,0,0,0,0,2.732007e+04,1.245854e+04
59289,0,0,0,2,0,0,0,2.697113e+04,1.245241e+04
59298,0,0,1,0,0,0,0,2.677290e+04,1.247733e+04
59300,0,0,0,2,0,0,0,2.716781e+04,1.249351e+04
59302,0,0,0,1,0,0,0,2.751376e+04,1.248887e+04
59303,0,0,0,4,0,0,0,2.618948e+04,1.247300e+04
59308,0,0,0,6,0,0,0,2.756007e+04,1.248588e+04
59310,0,0,0,1,0,0,0,2.770409e+04,1.249145e+04
59311,0,0,0,0,0,0,0,2.605151e+04,1.251014e+04
59313,0,0,0,1,0,0,0,2.612210e+04,1.250616e+04
59314,0,0,0,1,0,0,0,2.620709e+04,1.249513e+04
59319,0,0,3,0,0,0,0,2.636320e+04,1.251282e+04
59320,0,0,0,1,0,0,0,2.778965e+04,1.252622e+04
59321,0,0,0,2,0,0,0,2.621298e+04,1.252219e+04
59323,0,0,0,1,0,0,0,2.673568e+04,1.252250e+04
59325,0,0,1,0,0,0,0,2.640778e+04,1.252818e+04
59327,0,0,1,1,0,0,0,2.735629e+04,1.252697e+04
59334,0,0,0,1,0,0,0,2.689053e+04,1.255129e+04
59337,0,0,0,1,0,0,0,2.635362e+04,1.255842e+04
59340,0,0,0,3,0,0,0,2.649392e+04,1.254201e+04
59342,0,0,0,1,0,0,0,2.693567e+04,1.256903e+04
59343,0,0,0,2,0,0,0,2.703256e+04,1.256644e+04
59345,0,0,0,2,0,0,0,2.652313e+04,1.256143e+04
59351,0,0,6,0,0,0,0,2.733458e+04,1.257897e+04
59352,0,0,0,3,0,0,0,2.787426e+04,1.257298e+04
59353,0,0,0,1,0,0,0,2.712758e+04,1.258178e+04
59356,1,0,0,1,0,0,0,2.683196e+04,1.259225e+04
59359,0,0,0,5,0,0,0,2.649123e+04,1.262567e+04
59361,1,0,0,0,0,0,0,2.668981e+04,1.260165e+04
59364,0,0,0,3,0,0,0,2.609992e+04,1.261725e+04
59365,0,0,2,0,0,0,0,2.787608e+04,1.260873e+04
59369,0,0,0,2,0,0,0,2.782477e+04,1.260955e+04
59372,0,0,0,1,0,0,0,2.736602e+04,1.261873e+04
59375,0,0,0,1,0,1,0,2.741220e+04,1.264214e+04
59377,0,0,0,1,0,0,0,2.748799e+04,1.264066e+04
59381,0,0,0,3,1,0,0,2.797401e+04,1.264245e+04
59382,0,0,1,0,0,0,0,2.701584e+04,1.263573e+04
59386,0,0,0,2,0,0,0,2.654461e+04,1.265175e+04
59388,0,0,0,1,0,0,0,2.799364e+04,1.265741e+04
59391,0,0,0,2,0,0,0,2.628104e+04,1.265113e+04
59392,0,0,0,3,0,0,0,2.710551e+04,1.265206e+04
59393,0,0,0,2,0,0,0,2.695162e+04,1.265067e+04
59394,0,0,0,1,0,0,0,2.683964e+04,1.266004e+04
59395,1,0,0,1,0,0,0,2.615559e+04,1.266137e+04
59399,0,0,0,0,0,0,0,2.775459e+04,1.268393e+04
59401,0,0,0,3,0,0,0,2.784395e+04,1.268538e+04
59404,0,0,2,1,0,0,0,2.732686e+04,1.269401e+04
59409,0,0,0,2,0,0,0,2.753991e+04,1.269128e+04
59410,0,0,0,3,0,0,0,2.725724e+04,1.270190e+04
59413,0,0,0,0,0,0,0,2.780007e+04,1.271612e+04
59414,0,0,0,2,0,0,0,2.626155e+04,1.271542e+04
59415,0,0,0,2,0,0,0,2.707306e+04,1.270586e+04
59418,0,0,0,1,0,0,0,2.691745e+04,1.270969e+04
59419,0,0,0,2,0,0,0,2.632657e+04,1.271675e+04
59421,0,0,0,1,0,0,0,2.795468e+04,1.271695e+04
59423,0,0,1,0,0,0,0,2.661407e+04,1.273650e+04
59424,0,0,0,1,0,0,0,2.766430e+04,1.273642e+04
59428,0,0,0,1,0,0,0,2.612260e+04,1.274459e+04
59432,0,0,0,3,0,0,0,2.603284e+04,1.274420e+04
59435,0,0,0,2,0,0,0,2.636426e+04,1.276314e+04
59437,0,0,0,2,0,0,0,2.665851e+04,1.274186e+04
59438,0,0,0,3,0,0,0,2.630567e+04,1.276296e+04
59443,0,0,0,1,0,0,0,2.791281e+04,1.277829e+04
59444,0,0,0,2,0,0,0,2.730599e+04,1.276550e+04
59445,0,0,0,1,0,0,0,2.723261e+04,1.278656e+04
59446,0,0,0,0,0,0,0,2.782132e+04,1.277576e+04
59450,0,0,0,2,0,0,0,2.651421e+04,1.278883e+04
59451,0,0,0,1,0,0,0,2.737468e+04,1.278590e+04
59454,0,0,0,2,0,0,0,2.644490e+04,1.280968e+04
59455,0,0,0,1,0,0,0,2.715607e+04,1.279805e+04
59458,0,0,0,2,0,0,0,2.745037e+04,1.281003e+04
59459,0,0,0,1,0,0,0,2.686136e+04,1.280936e+04
59461,0,0,0,1,0,0,0,2.752663e+04,1.281660e+04
59462,0,0,1,0,0,0,0,2.617971e+04,1.280340e+04
59463,0,0,0,1,0,0,0,2.601420e+04,1.282785e+04
59464,1,0,2,0,0,0,0,2.733654e+04,1.282440e+04
59468,0,0,1,2,0,0,0,2.729674e+04,1.283249e+04
59471,0,0,0,5,0,0,0,2.781963e+04,1.282847e+04
59474,0,0,0,2,0,0,0,2.613714e+04,1.285295e+04
59475,0,0,0,1,0,0,0,2.664524e+04,1.284280e+04
59476,0,0,0,0,0,0,0,2.688028e+04,1.285389e+04
59477,0,0,0,3,0,0,0,2.714351e+04,1.285505e+04
59480,0,0,0,1,0,0,0,2.637414e+04,1.284717e+04
59481,0,0,0,0,0,0,0,2.619361e+04,1.285892e+04
59483,0,0,0,1,0,0,0,2.598559e+04,1.286268e+04
59484,0,0,0,1,0,0,0,2.763141e+04,1.284981e+04
59487,0,0,0,1,0,0,0,2.624227e+04,1.287450e+04
59489,0,0,0,1,0,2,0,2.778050e+04,1.285396e+04
59495,0,0,0,1,0,0,0,2.783899e+04,1.289046e+04
59496,0,0,0,2,0,0,0,2.791312e+04,1.289676e+04
59499,0,0,0,5,0,0,0,2.648767e+04,1.288428e+04
59501,0,0,0,2,0,0,0,2.631063e+04,1.289415e+04
59504,0,0,0,1,0,0,0,2.658558e+04,1.289398e+04
59505,0,0,0,2,0,0,0,2.685661e+04,1.290061e+04
59509,0,0,0,0,0,0,0,2.642808e+04,1.290344e+04
59510,0,0,0,1,0,0,0,2.663341e+04,1.290939e+04
59513,0,0,0,1,0,0,0,2.761607e+04,1.291431e+04
59517,0,0,0,1,0,0,0,2.750490e+04,1.292267e+04
59518,0,0,0,1,0,0,0,2.703086e+04,1.291759e+04
59519,0,0,0,1,0,0,0,2.683777e+04,1.293452e+04
59520,0,0,0,1,0,0,0,2.636511e+04,1.293652e+04
59523,0,0,0,0,0,0,0,2.620677e+04,1.292408e+04
59524,0,0,0,1,0,0,0,2.698408e+04,1.293931e+04
59527,1,0,0,0,0,0,0,2.754937e+04,1.294226e+04
59528,0,0,1,0,0,0,0,2.603501e+04,1.295014e+04
59530,0,0,0,1,0,0,0,2.795726e+04,1.294323e+04
59532,0,0,0,1,0,0,0,2.656896e+04,1.295053e+04
59534,0,0,0,1,0,0,0,2.721166e+04,1.293499e+04
59536,1,0,0,0,0,0,0,2.711373e+04,1.294567e+04
59537,0,0,0,1,0,0,0,2.652386e+04,1.294815e+04
59539,0,0,0,1,0,0,0,2.725529e+04,1.295437e+04
59540,0,0,0,2,0,0,0,2.745201e+04,1.295940e+04
59543,0,0,0,2,0,0,0,2.625197e+04,1.297016e+04
59546,0,0,0,0,0,0,0,2.646007e+04,1.298454e+04
59547,0,0,0,1,1,0,0,2.716461e+04,1.297245e+04
59548,0,0,0,2,0,0,0,2.668421e+04,1.297824e+04
59549,0,0,0,1,0,0,0,2.787438e+04,1.296725e+04
59550,0,0,0,3,0,0,0,2.780794e+04,1.296817e+04
59551,0,0,0,2,0,0,0,2.631005e+04,1.297686e+04
59553,0,0,0,1,0,0,0,2.736780e+04,1.299012e+04
59556,0,0,0,3,0,0,0,2.722869e+04,1.299976e+04
59557,0,0,0,3,0,0,0,2.706858e+04,1.300791e+04
59565,0,0,0,2,0,0,0,2.759790e+04,1.303264e+04
59566,0,0,0,2,0,0,0,2.797165e+04,1.301934e+04
59567,0,0,1,0,0,0,0,2.792232e+04,1.301704e+04
59569,0,0,0,4,0,0,0,2.633640e+04,1.303217e+04
59572,0,0,0,2,0,0,0,2.650345e+04,1.303200e+04
59575,0,0,0,1,0,0,0,2.731605e+04,1.303548e+04
59580,0,0,0,0,0,0,0,2.613424e+04,1.302903e+04
59581,0,0,0,1,0,0,0,2.776826e+04,1.304706e+04
59582,0,0,0,1,0,0,0,2.748107e+04,1.303543e+04
59586,0,0,1,1,0,0,0,2.618565e+04,1.304614e+04
59597,0,0,2,0,0,0,0,2.614983e+04,1.307440e+04
59598,0,0,0,1,0,0,0,2.785907e+04,1.306392e+04
59600,0,0,0,2,0,0,0,2.747834e+04,1.308373e+04
59602,0,0,0,1,0,0,0,2.732432e+04,1.308596e+04
59604,0,0,0,1,0,0,0,2.770972e+04,1.309234e+04
59605,0,0,0,0,0,0,0,2.688085e+04,1.306147e+04
59607,0,0,0,1,0,0,0,2.654228e+04,1.307965e+04
59608,0,0,0,1,0,0,0,2.709362e+04,1.307493e+04
59611,0,0,0,1,1,0,0,2.762903e+04,1.309632e+04
59612,0,0,0,0,0,0,0,2.620412e+04,1.309531e+04
59617,0,0,0,1,0,0,0,2.633249e+04,1.310042e+04
59619,0,0,0,3,0,0,0,2.791585e+04,1.309558e+04
59621,0,0,0,1,0,0,0,2.786487e+04,1.312355e+04
59623,0,0,0,1,0,0,0,2.674550e+04,1.311441e+04
59626,0,0,0,1,0,0,0,2.708219e+04,1.311707e+04
59629,0,0,0,1,0,0,0,2.688697e+04,1.313181e+04
59635,0,0,0,2,0,0,0,2.751311e+04,1.314053e+04
59637,0,0,0,2,0,0,0,2.700885e+04,1.314074e+04
59638,0,0,0,1,0,0,0,2.724027e+04,1.313324e+04
59643,0,0,0,0,0,0,0,2.668560e+04,1.316126e+04
59646,0,0,0,2,0,1,0,2.712210e+04,1.317127e+04
59647,0,0,0,1,0,0,0,2.743408e+04,1.316368e+04
59650,0,0,0,0,0,0,0,2.730211e+04,1.315995e+04
59655,0,0,0,2,0,0,0,2.608989e+04,1.317472e+04
59657,0,0,0,1,0,0,0,2.611630e+04,1.318299e+04
59658,1,0,0,1,0,0,0,2.647609e+04,1.318184e+04
59662,0,0,1,1,0,0,0,2.639735e+04,1.319929e+04
59663,0,0,0,1,0,0,0,2.726147e+04,1.320235e+04
59664,0,0,0,4,0,0,0,2.632268e+04,1.320129e+04
59665,0,0,0,0,0,0,0,2.731238e+04,1.320668e+04
59667,0,0,0,3,0,0,0,2.786900e+04,1.320811e+04
59668,0,0,0,1,0,0,0,2.746807e+04,1.321827e+04
59670,0,0,0,1,0,0,0,2.764537e+04,1.320758e+04
59673,0,0,0,1,0,0,0,2.751516e+04,1.322349e+04
59678,0,0,0,3,0,0,0,2.668873e+04,1.322616e+04
59688,0,0,0,1,0,0,0,2.697170e+04,1.325776e+04
59689,0,0,0,1,0,0,0,2.609482e+04,1.327176e+04
59690,0,0,0,2,0,0,0,2.725010e+04,1.325997e+04
59691,0,0,0,1,0,0,0,2.675635e+04,1.325750e+04
59693,0,0,2,0,0,0,0,2.718518e+04,1.327287e+04
59695,0,0,0,2,0,0,0,2.682902e+04,1.327369e+04
59697,0,0,0,2,0,0,0,2.660070e+04,1.326771e+04
59699,0,0,0,2,0,0,0,2.628205e+04,1.327027e+04
59701,0,0,0,1,0,0,0,2.714809e+04,1.327017e+04
59704,0,0,0,3,0,0,0,2.625293e+04,1.327215e+04
59705,0,0,0,1,0,0,0,2.778728e+04,1.327562e+04
59708,0,0,0,1,0,0,0,2.653754e+04,1.330761e+04
59709,0,0,0,1,0,0,0,2.713683e+04,1.329700e+04
59714,0,0,0,1,0,0,0,2.732406e+04,1.330079e+04
59715,0,0,0,1,0,0,0,2.788682e+04,1.330694e+04
59716,0,0,0,0,0,0,0,2.689643e+04,1.331760e+04
59717,0,0,0,1,0,0,0,2.710077e+04,1.332376e+04
59718,0,0,0,1,0,0,0,2.724689e+04,1.330414e+04
59720,0,0,0,1,0,0,0,2.723146e+04,1.332029e+04
59721,0,0,0,2,0,0,0,2.650745e+04,1.333482e+04
59723,1,0,0,0,0,0,0,2.775395e+04,1.333191e+04
59726,1,0,0,1,0,0,0,2.791545e+04,1.333518e+04
59728,0,0,1,0,0,0,0,2.704330e+04,1.333056e+04
59729,0,0,0,3,0,0,0,2.716312e+04,1.333600e+04
59730,0,0,0,1,0,0,0,2.729744e+04,1.333437e+04
59732,0,0,0,1,0,0,0,2.630510e+04,1.334324e+04
59736,0,0,0,2,0,0,0,2.782086e+04,1.335258e+04
59737,0,0,0,2,0,0,0,2.696847e+04,1.333460e+04
59742,0,0,0,1,0,0,0,2.693759e+04,1.335966e+04
59744,0,0,0,1,0,0,0,2.724118e+04,1.336456e+04
59745,0,0,0,0,4,0,0,2.645461e+04,1.336391e+04
59746,0,0,0,2,0,0,0,2.614835e+04,1.337252e+04
59747,1,0,0,0,0,0,0,2.665671e+04,1.337941e+04
59748,0,0,0,0,4,0,0,2.672252e+04,1.337281e+04
59750,0,0,0,0,0,0,0,2.679434e+04,1.336963e+04
59752,1,0,0,0,0,0,0,2.688045e+04,1.337901e+04
59755,0,0,0,1,0,0,0,2.727943e+04,1.339880e+04
59756,0,0,0,0,0,0,0,2.717549e+04,1.339332e+04
59758,0,0,1,0,0,0,0,2.773506e+04,1.339660e+04
59760,0,0,0,5,0,0,0,2.721635e+04,1.339483e+04
59761,0,0,5,0,0,0,0,2.710750e+04,1.340502e+04
59762,0,0,0,2,0,0,0,2.794635e+04,1.339185e+04
59765,0,0,0,1,0,0,0,2.640884e+04,1.340780e+04
59769,0,0,0,3,0,0,1,2.761483e+04,1.341372e+04
59770,0,0,0,1,0,0,0,2.784107e+04,1.341600e+04
59775,0,0,2,0,0,0,0,2.693125e+04,1.343246e+04
59776,0,0,0,2,0,0,0,2.792274e+04,1.344563e+04
59779,0,0,0,1,0,0,0,2.667395e+04,1.344132e+04
59780,0,0,0,2,0,0,0,2.722998e+04,1.343909e+04
59784,0,0,0,1,0,0,0,2.633518e+04,1.345506e+04
59785,0,0,0,2,0,0,0,2.604634e+04,1.345355e+04
59786,0,0,0,1,0,0,0,2.780478e+04,1.345991e+04
59790,0,0,0,1,0,0,0,2.609149e+04,1.346347e+04
59791,0,0,0,2,0,0,0,2.749647e+04,1.346574e+04
59794,0,0,0,1,0,0,0,2.630288e+04,1.346714e+04
59796,0,1,0,0,0,1,0,2.741170e+04,1.345947e+04
59798,0,0,0,1,0,0,0,2.771813e+04,1.347470e+04
59799,0,0,0,1,0,0,0,2.619102e+04,1.346947e+04
59800,0,0,0,0,0,0,0,2.737504e+04,1.349548e+04
59801,1,0,0,0,0,0,0,2.706473e+04,1.349241e+04
59802,0,0,0,2,0,0,0,2.721922e+04,1.350580e+04
59803,0,0,0,1,0,0,0,2.638130e+04,1.349343e+04
59805,0,0,0,2,0,0,0,2.629070e+04,1.351062e+04
59806,0,0,0,2,0,0,0,2.729146e+04,1.348721e+04
59808,0,0,0,1,0,0,0,2.620744e+04,1.351932e+04
59809,0,0,0,1,0,0,0,2.669487e+04,1.350581e+04
59810,0,0,0,0,0,9,0,2.691286e+04,1.349833e+04
59811,0,0,0,3,0,0,0,2.787510e+04,1.350659e+04
59812,0,0,0,2,0,0,0,2.742530e+04,1.353453e+04
59813,0,0,0,1,0,0,0,2.697128e+04,1.352081e+04
59814,0,0,0,1,0,0,0,2.754290e+04,1.351272e+04
59816,0,0,0,2,0,0,0,2.767300e+04,1.351570e+04
59818,0,0,0,1,0,0,0,2.659360e+04,1.352641e+04
59820,0,0,0,2,0,0,0,2.773885e+04,1.354167e+04
59822,0,0,0,2,0,0,0,2.690392e+04,1.355174e+04
59823,0,0,0,1,0,0,0,2.748382e+04,1.355273e+04
59825,0,0,0,0,0,1,0,2.695032e+04,1.356340e+04
